index,type,author,content,ip,time,sentiment,stock_target
1005,1705,PUSH,cheedo,股價已經來到15倍本益比 短期諾突破不了持股需注意,,06/07 10:26,negative,
1006,1706,PUSH,kmark1120,有人凱基e策略 可以上線嗎？ 都寫無法連結伺服器,,06/07 10:26,neutral,null
1007,1707,ARROW,gp500adsl,3081都快歷史新低了吧XD,,06/07 10:26,negative,3081
1008,1708,PUSH,killver,8zz買雙貓，665094930468,,06/07 10:26,neutral,null
1009,1709,PUSH,zesonpso,航空股 也人走茶涼了,,06/07 10:26,negative,航空股
1010,1710,PUSH,saintmen,3017要上要下？,,06/07 10:26,neutral,3017
1011,1711,PUSH,pttstock,怎麼會去定存 哲哲都叫你解定存買股!!!,,06/07 10:26,positive,null
1012,1712,PUSH,cysfmc,拉g盤,,06/07 10:26,negative,null
1013,1713,PUSH,speady,三陽沖仔很多啊,,06/07 10:27,neutral,三陽沖仔
1014,1714,ARROW,a70327cow,壽險雙雷在…？,,06/07 10:27,neutral,null
1015,1715,ARROW,guilty13,阿現在漲回快萬七 就又是完全不同光景,,06/07 10:27,positive,null
1016,1716,PUSH,std410301,旺矽也是每天爽,,06/07 10:27,neutral,null
1017,1717,ARROW,WEYNI,有搶到比較重要QQ,,06/07 10:27,neutral,null
1018,1718,PUSH,RanceTsai,技嘉好瘋好瘋,,06/07 10:27,neutral,技嘉
1019,1719,ARROW,addy7533967,啾啾...1537,,06/07 10:27,neutral,null
1020,1720,PUSH,scum5566,https://imgur.com/xdKUYlZ A啦A啦,,06/07 10:27,neutral,null
1021,1721,PUSH,BLUESKY101,阿不是昨天有人在笑聯亞嗎？,,06/07 10:27,neutral,null
1022,1722,PUSH,bleach06bb,Jpp套一狗票,,06/07 10:27,neutral,Jpp套一狗票
1023,1723,BOO,Crushredkiss,藍天哥摳訊來了,,06/07 10:27,neutral,null
1024,1724,ARROW,addy7533967,尻了一些零股玩一下,,06/07 10:27,neutral,null
1025,1725,PUSH,tsai18,緯創都漲兩個月了現在才來追....,,06/07 10:27,positive,緯創
1026,1726,BOO,zaqqaz,泥各位...現在便宜不買~難道要傻等卍8 ^^,,06/07 10:27,positive,null
1027,1727,PUSH,gtaped05550,空軍該回補了 要被嘎了,,06/07 10:28,negative,
1028,1728,PUSH,huabandd,小台怎麼那麼難玩啦,,06/07 10:28,negative,null
1029,1729,PUSH,f204137,大盤指數再漲3.2% 報酬指數就會刷新高了...,,06/07 10:28,positive,Market
1030,1730,ARROW,std410301,倉和每天空每天贏 哈哈,,06/07 10:28,positive,null
1031,1731,ARROW,guilty13,去年顯卡族群每隻都砍到谷底 落底的時候不蹲,,06/07 10:28,neutral,null
1032,1732,PUSH,peace1way,華城主力還沒出完貨好硬，152補一補好了,,06/07 10:28,negative,華城(股票代號或暱稱)
1033,1733,ARROW,ornv,993481,,06/07 10:28,neutral,993481
1034,1734,ARROW,LMgogo,ABF崩,,06/07 10:28,negative,ABF
1035,1735,PUSH,joe2,早上買股的人請舉手!!!!!  恭喜你!!!,,06/07 10:28,positive,Market
1036,1736,PUSH,DDDDRR,今年糕點,,06/07 10:28,neutral,null
1037,1737,ARROW,BLUESKY101,https://i.imgur.com/DdUtBc3.png,,06/07 10:29,neutral,null
1038,1738,PUSH,brain9453,開營收就拉高到貨 台股尿性-.-,,06/07 10:29,negative,Market
1039,1739,ARROW,tsai18,去年華擎被砍到剩下80多,,06/07 10:29,negative,華擎
1040,1740,ARROW,BLUESKY101,來幫我抬轎 懂？,,06/07 10:29,neutral,null
1041,1741,ARROW,std410301,買在最高點 幹爆,,06/07 10:29,negative,
1042,1742,PUSH,someo,又套一堆人,,06/07 10:29,neutral,null
1043,1743,PUSH,kinki999,京城銀除息了，來買一張,,06/07 10:29,positive,京城銀
1044,1744,PUSH,peterlinpoo,3037死魚,,06/07 10:29,neutral,3037
1045,1745,PUSH,davidaustin,JPP要套到昨天短線客了,,06/07 10:29,negative,null
1046,1746,PUSH,ak007,你看南電還在那邊破月線  哈哈,,06/07 10:29,negative,南電
1047,1747,PUSH,ledmstony,三陽V,,06/07 10:29,neutral,三陽V
1048,1748,PUSH,a70327cow,開花乙特 實在慘,,06/07 10:29,negative,null
1049,1749,ARROW,guilty13,你再慢知慢覺 看到泡瓦廠每隻都在屌噴的時候,,06/07 10:29,neutral,泡瓦廠
1050,1750,ARROW,sagarain,興奮,,06/07 10:30,positive,null
1051,1751,ARROW,sdhpipt,有我西瓜乙特慘嗎?,,06/07 10:30,neutral,null
1052,1752,ARROW,Refauth,請台灣年輕人可以少賺一點錢嗎？請給外國法人一點。,,06/07 10:30,negative,Market
1053,1753,ARROW,guilty13,也該要發揮想像力 想一下是不是整個PC要回溫了,,06/07 10:30,negative,null
1054,1754,PUSH,barry841120,https://i.imgur.com/ohesGTq.jpg 快要可以用這張了,,06/07 10:30,neutral,null
1055,1755,PUSH,nwt,乙特一直再破底,,06/07 10:30,negative,乙特
1056,1756,ARROW,brain9453,Jpp主力鋸齒出貨,,06/07 10:30,neutral,Jpp
1057,1757,PUSH,keymanhui,台股鋁繩 巴逆逆持股 三陽 友達 緯創 請避開,,06/07 10:31,negative,Market
1058,1758,PUSH,qoo60218,殲滅聾鴿！！！,,06/07 10:31,negative,null
1059,1759,PUSH,berliner01,欣興1400張空單賣出,,06/07 10:31,negative,欣興1400
1060,1760,PUSH,cheedo,開盤我就說了 2206今天多空雙巴 不怕死的可以玩玩,,06/07 10:31,neutral,2206
1061,1761,PUSH,zesonpso,大家今天都在做權值股,,06/07 10:31,neutral,權值股
1062,1762,PUSH,mqhung,大盤漲100，持股像跌100,,06/07 10:31,negative,Market
1063,1763,PUSH,nigatsuki,2206又突然拉上來，在幹嘛,,06/07 10:31,neutral,2206
1064,1764,PUSH,iceman321,元太..那個..對.恩,,06/07 10:31,neutral,null
1065,1765,PUSH,jyz524,中華都100塊了，再不上車會不回頭喔,,06/07 10:31,positive,中華電信(2412)
1066,1766,BOO,stanleyplus,大力的回檔都沒有啊 傻多跟上 拉回貸款歐印多,,06/07 10:31,negative,null
1067,1767,PUSH,zxcv91039,這波權值太超過了吧 噴成這樣 好壞,,06/07 10:32,negative,Market
1068,1768,PUSH,joygo,115的廣達沒接到qqq，本來想正二換這個的,,06/07 10:32,negative,廣達(2382)
1069,1769,ARROW,ck326,拉G掩護出貨，老招了,,06/07 10:32,negative,null
1070,1770,BOO,zaqqaz,噴。噴。泥。哥。哥。爽。歪。歪 ^^,,06/07 10:32,neutral,null
1071,1771,PUSH,addy7533967,自選各種平盤XD,,06/07 10:32,neutral,null
1072,1772,ARROW,WEYNI,只是3081這次很少張QQ,,06/07 10:32,neutral,3081
1073,1773,PUSH,dethes,cheedo大，三陽可以續抱嗎？,,06/07 10:32,neutral,三陽
1074,1774,ARROW,blue1204,肉鬆的逆襲,,06/07 10:32,neutral,null
1075,1775,PUSH,pttstock,卍總司令卍 11:00 東森帥氣登場,,06/07 10:32,neutral,null
1076,1776,PUSH,xyz30317,為什麼要避開 當然是空下去啊（誤,,06/07 10:32,negative,null
1077,1777,ARROW,guilty13,總之 股市老馬第一步 永遠都不要去買檯面熱度高的,,06/07 10:32,negative,Market
1078,1778,BOO,call5566me,快噴一下啊,,06/07 10:32,negative,null
1079,1779,ARROW,nigatsuki,同addy，484沒人要玩股票了？都平的,,06/07 10:32,negative,484
1080,1780,PUSH,st06666,持股最強是正二，其他都死魚,,06/07 10:32,neutral,null
1081,1781,ARROW,goodjop,夢迴2020年底 台股沿五日線上,,06/07 10:32,positive,Market
1082,1782,PUSH,fg008kimo,聯亞到底誰在吃啦  明明開出來數字這麼難看,,06/07 10:32,negative,聯亞
1083,1783,PUSH,gtaped05550,16833剛剛殺到 有補吧？還是被嘎了,,06/07 10:32,neutral,16833
1084,1784,PUSH,DDDDRR,三陽股板成本都60以下 有什麼不好抱==,,06/07 10:33,neutral,三陽股
1085,1785,PUSH,mecca,買指數就好啦  不要買垃圾股,,06/07 10:33,neutral,null
1086,1786,PUSH,changwl001,感謝 gu大 小弟受益良多,,06/07 10:33,positive,null
1087,1787,PUSH,ajkofqq,撐G出貨盤  太明顯了吧..,,06/07 10:33,negative,null
1088,1788,PUSH,smbtomas,藝術剛賣就噴...沃草,,06/07 10:33,negative,null
1089,1789,PUSH,kilik0960,滷肉繼續衝呀,,06/07 10:33,neutral,null
1090,1790,BOO,TANEKI,廣宇問號!!!!!!!!!!!!!!!,,06/07 10:33,negative,廣宇
1091,1791,PUSH,baka1412,穩套@@,,06/07 10:33,neutral,null
1092,1792,ARROW,fg008kimo,龍哥今年很落漆欸 前陣子投資中國沒啥賺  現在又從,,06/07 10:33,negative,Market
1093,1793,ARROW,appledick,誰出貨了？在哪？怎麼無感,,06/07 10:34,negative,null
1094,1794,ARROW,fg008kimo,萬五空到萬七 QQ,,06/07 10:34,negative,null
1095,1795,BOO,momo5426mo,南電請你吃麥當勞,,06/07 10:34,neutral,null
1096,1796,PUSH,peterzheng,緯創跌破70賣掉了，希望不是砍在阿呆谷QQ,,06/07 10:34,negative,緯創
1097,1797,PUSH,cysfmc,連兩天拉g出貨盤,,06/07 10:34,negative,null
1098,1798,PUSH,calqlus,目前應該是想誘發散戶多殺多.....吧？,,06/07 10:34,negative,Market
1099,1799,ARROW,dethes,我三陽買在92 XD不知道該不該抱,,06/07 10:34,neutral,三陽
1100,1800,ARROW,momo5426mo,https://i.imgur.com/tBhoqo1.jpg,,06/07 10:34,neutral,null
1101,1801,PUSH,f204137,本來選股能力差 投資大盤指數就比較好...有時要認清,,06/07 10:34,neutral,Market
1102,1802,ARROW,zeroxod,拉回買了嗎?,,06/07 10:34,neutral,null
1103,1803,BOO,a331330,A33神準預告https://i.imgur.com/jVbtAaU.jpg,,06/07 10:34,neutral,null
1104,1804,PUSH,alex5477,3037終於給上車了,,06/07 10:34,positive,3037
1105,1805,ARROW,appledick,龍哥說要空爆創意啊 叫他貼單啦 只會嘴,,06/07 10:34,negative,null
1106,1806,ARROW,qaz989898000,鴻海是不會動的權值股....,,06/07 10:34,neutral,鴻海
1107,1807,ARROW,WEYNI,收盤再來繼續吃工兵的黑棒棒QQ,,06/07 10:34,negative,null
1108,1808,PUSH,berliner01,ABF 南電率先破月線,,06/07 10:34,positive,ABF
1109,1809,PUSH,godwindx,4930有料，感謝抬轎,,06/07 10:34,positive,4930
1110,1810,ARROW,f204137,現在藍燈 手上持股-20% 選股是有問題的... 講滿多次,,06/07 10:34,negative,null
1111,1811,PUSH,herrowui,4月底買的正2績效要追過12月買的713了:p,,06/07 10:35,positive,713
1112,1812,PUSH,addy7533967,股票跟ㄋㄟㄋㄟ一樣，平的才好@v@b,,06/07 10:35,neutral,null
1113,1813,BOO,xperiaxa,完蛋了 板上開始對正2瘋狂了,,06/07 10:35,negative,null
1114,1814,BOO,call5566me,獅吼一下啊  報幹拉,,06/07 10:35,neutral,null
1115,1815,PUSH,BLUESKY101,推文有韭菜味,,06/07 10:35,negative,null
1116,1816,ARROW,hoks,看了一下，今天漲一堆阿薩布魯,,06/07 10:35,positive,null
1117,1817,BOO,mecca,q噗哧  在那邊完蛋,,06/07 10:36,negative,null
1118,1818,ARROW,WEYNI,債正二…一張賠不到三百了QQ,,06/07 10:36,negative,
1119,1819,PUSH,s155260,鬆哥別嘴航空股喔 會被yu大師嘴,,06/07 10:36,negative,航空股
1120,1820,ARROW,hoks,難怪持有的根本沒啥變動,,06/07 10:36,neutral,null
1121,1821,PUSH,kinki999,線平平的不買，一直追高，一直停損也是很累的吧,,06/07 10:36,negative,null
1122,1822,ARROW,goodjop,不過看了一下 這波的角度 比2020年底還兇猛,,06/07 10:36,negative,Market
1123,1823,ARROW,guilty13,大奶按下去會凹陷 就跟股票一樣,,06/07 10:36,neutral,null
1124,1824,PUSH,ak007,啊你各位空完南電要記得補欸XD 講的太囂張 小心外,,06/07 10:36,neutral,null
1125,1825,PUSH,Dia149,完了！今天天花板！明天樓地板了！真的不追高嗎？,,06/07 10:36,negative,null
1126,1826,ARROW,ak007,資明天k你一波 cc 我沖仔就是每天爽完就補了,,06/07 10:36,neutral,null
1127,1827,ARROW,Dia149,？,,06/07 10:36,neutral,null
1128,1828,BOO,YU1225,三陽追92..那麼喜歡追高啊？那招,,06/07 10:36,negative,三陽
1129,1829,PUSH,AndyMAX,又有錢錢可以玩 但是持股都漲翻天 加碼不下手,,06/07 10:37,neutral,null
1130,1830,PUSH,zeroxod,不買正二 要不你要買美債也是可以,,06/07 10:37,neutral,null
1131,1831,PUSH,nigatsuki,航空剛才清掉啦,,06/07 10:37,negative,null
1132,1832,ARROW,BLUESKY101,https://i.imgur.com/bguGQjo.png,,06/07 10:37,neutral,null
1133,1833,ARROW,appledick,散戶都空手或放空 是要多殺多個屁,,06/07 10:37,negative,null
1134,1834,BOO,DAEVA,順手捐發票 救救光頭王,,06/07 10:37,neutral,null
1135,1835,PUSH,pttstock,哲哲是對的 原來大家真的還有$$$ :),,06/07 10:37,positive,null
1136,1836,ARROW,BLUESKY101,七月多單再度入場,,06/07 10:37,positive,null
1137,1837,ARROW,YU1225,航空漲多自然修正五日線讓你上機的！,,06/07 10:37,positive,null
1138,1838,BOO,Crushredkiss,藍天哥又接回來啦,,06/07 10:37,positive,null
1139,1839,ARROW,piece1,繼續惜售...明天再來看,,06/07 10:37,neutral,null
1140,1840,PUSH,mecca,大戶法人也是會多殺多的  這時崩的才爽  但很少見,,06/07 10:38,neutral,null
1141,1841,PUSH,dethes,三陽我昨天上車的QQ,,06/07 10:38,neutral,null
1142,1842,PUSH,addy7533967,不按的時候就彈回來了>/////<,,06/07 10:38,neutral,null
1143,1843,PUSH,npc776,(╮⊙ ▽⊙ )<平胸才好!,,06/07 10:38,neutral,null
1144,1844,ARROW,brain9453,藍天鴿出沒,,06/07 10:38,neutral,null
1145,1845,PUSH,pipi2,難怪我股票玩不好，因為我愛大奶(按y),,06/07 10:38,neutral,null
1146,1846,ARROW,goodjop,阿弟 那是假的,,06/07 10:38,neutral,null
1147,1847,ARROW,ak007,今天跟風嘉偉某檔115買 現在不錯 收盤看嘉偉要大聲,,06/07 10:39,positive,115
1148,1848,ARROW,ak007,這檔了^_^,,06/07 10:39,negative,null
1149,1849,ARROW,laechan,龍哥狀態:被小嘎 https://i.imgur.com/OrZBVUO.jpg,,06/07 10:39,neutral,null
1150,1850,ARROW,blue1204,又往上惹 怕,,06/07 10:39,negative,null
1151,1851,PUSH,nigatsuki,昨天上車是保持著可以破百的信心嗎...,,06/07 10:39,neutral,null
1152,1852,PUSH,yumin88889,超級大報v,,06/07 10:39,neutral,null
1153,1853,ARROW,BLUESKY101,看到推文有人說去嘎他,,06/07 10:39,negative,null
1154,1854,PUSH,lepidoptera,磐儀終於過60了…,,06/07 10:39,positive,null
1155,1855,PUSH,on32,錢本來就比2021時候還要多 股價還要低 還不買爆,,06/07 10:39,positive,null
1156,1856,PUSH,brainpowered,2885近期很強啊,,06/07 10:39,positive,2885
1157,1857,BOO,Crushredkiss,剛剛空的那位同學又飛了QQ,,06/07 10:39,negative,null
1158,1858,ARROW,manamerj,我的鋼鐵好烙賽..,,06/07 10:39,negative,null
1159,1859,PUSH,free770327,不可能櫃買噴成這樣鰻魚都不動吧,,06/07 10:39,negative,null
1160,1860,ARROW,guilty13,3594很強 在車上的不要亂想 抱著看戲就好,,06/07 10:39,positive,3594
1161,1861,PUSH,YU1225,你買這價位三陽不如認養底部剛起漲的喵喵…,,06/07 10:39,neutral,三陽
1162,1862,ARROW,on32,一堆同事朋友親人 手上都N百萬 千萬也有 不感買,,06/07 10:39,negative,null
1163,1863,PUSH,didder,廣達....吃了甚麼藥???,,06/07 10:40,neutral,廣達
1164,1864,PUSH,call5566me,千年傳統好猛,,06/07 10:40,neutral,null
1165,1865,ARROW,BLUESKY101,想不想看昇龍拳,,06/07 10:40,neutral,null
1166,1866,PUSH,addy7533967,我下次找人試試看會不會彈-.-,,06/07 10:40,neutral,null
1167,1867,ARROW,Nick0907,金雞 你再這樣我要宰來吃了哦~,,06/07 10:40,neutral,null
1168,1868,ARROW,jalai,技嘉 廣達 無極限,,06/07 10:40,neutral,技嘉 廣達
1169,1869,PUSH,karalove,面板很沒信心欸,,06/07 10:40,negative,null
1170,1870,BOO,stanleyplus,噴滿臉 還有人賠錢嗎,,06/07 10:40,negative,null
1171,1871,ARROW,romenticpoet,https://i.imgur.com/ixpAwEF.jpg,,06/07 10:40,neutral,null
1172,1872,ARROW,blue1204,呀呼  昨天撿的三商電目前小賺,,06/07 10:40,positive,三商電
1173,1873,PUSH,hungyas,阿文好洗啊..=,,06/07 10:40,neutral,null
1174,1874,ARROW,goodjop,現在性騷擾很紅喔,,06/07 10:40,neutral,null
1175,1875,ARROW,romenticpoet,好了 今天就先看到這啦 準備粗飯 今天粗 日本料理,,06/07 10:40,neutral,null
1176,1876,PUSH,jenny416413,三商電要噴了,,06/07 10:40,negative,三商電
1177,1877,ARROW,Crushredkiss,聾割不看好的廣達也飛天了,,06/07 10:40,positive,廣達
1178,1878,ARROW,call5566me,重電不噴了嗎,,06/07 10:40,negative,null
1179,1879,ARROW,YU1225,面板上週也加碼 給點信心好嗎？,,06/07 10:40,neutral,null
1180,1880,ARROW,romenticpoet,先預祝大家賺大錢 荷包滿滿 賺到流湯 財富自由@v@b,,06/07 10:41,positive,null
1181,1881,PUSH,fbtm,穩套竟然漲停，持股竟然輸給穩套的股票,,06/07 10:41,negative,
1182,1882,ARROW,YU1225,面板上週師傅也有加碼多單 不要怕,,06/07 10:41,positive,null
1183,1883,ARROW,WEYNI,為何男生被女生摸 算性騷擾嗎QQ,,06/07 10:41,neutral,null
1184,1884,ARROW,call5566me,f姊也不看好肉鬆阿,,06/07 10:41,negative,
1185,1885,ARROW,addy7533967,只好把自己吃胖一點了...,,06/07 10:41,negative,null
1186,1886,PUSH,a70327cow,出壽險拉電子,,06/07 10:41,neutral,電子
1187,1887,ARROW,goodjop,你覺得不蘇胡 也算阿,,06/07 10:41,neutral,null
1188,1888,ARROW,manamerj,逆價差..？,,06/07 10:41,negative,null
1189,1889,ARROW,call5566me,男生被摸當然不算  你不會撥開嗎,,06/07 10:41,neutral,null
1190,1890,PUSH,kinki999,持好幾年股都賺了快100%～該換股了,,06/07 10:41,positive,null
1191,1891,PUSH,agvnol,隨便亂買的定期定額績效也轉正!,,06/07 10:41,positive,null
1192,1892,PUSH,on32,散戶就悲觀阿 除非大盤在13000-15000盤整 才會買,,06/07 10:41,negative,Market
1193,1893,PUSH,barry841120,https://i.imgur.com/Xah7y29.gif,,06/07 10:41,neutral,null
1194,1894,PUSH,nigatsuki,你不舒服就是性騷擾啊，跟性別無關,,06/07 10:41,negative,null
1195,1895,ARROW,guilty13,愛迪生不亮了 果然還是要再幾波折騰,,06/07 10:42,negative,愛迪生 (暱稱)
1196,1896,ARROW,on32,天天噴散戶不感追 都是大戶跟法人在買,,06/07 10:42,neutral,null
1197,1897,ARROW,dethes,那看來我2206要停利了.....,,06/07 10:42,neutral,2206
1198,1898,ARROW,WEYNI,那女生不會撥開嗎QQ,,06/07 10:42,neutral,null
1199,1899,BOO,duncan0319,穩套也燈了有夠扯,,06/07 10:42,negative,null
1200,1900,ARROW,YU1225,好大 這有k,,06/07 10:42,neutral,null
1201,1901,ARROW,dethes,打錯，停損,,06/07 10:42,negative,null
1202,1902,PUSH,pipi2,穩套亮燈抽插,,06/07 10:42,neutral,null
1203,1903,ARROW,agvnol,大盤上看兩萬五,,06/07 10:42,positive,Market
1204,1904,PUSH,frank0810,Gu大會想撿1568嗎,,06/07 10:42,neutral,null
1205,1905,ARROW,goodjop,不撥開 就是你帥 撥開 就是你醜,,06/07 10:42,neutral,null
1206,1906,ARROW,call5566me,人家女森欸,,06/07 10:42,neutral,null
1207,1907,PUSH,czg,"都忘了陳家兄弟對決在聯發科,嘎弟目前小勝",,06/07 10:42,positive,聯發科
1208,1908,PUSH,taker627,散戶低檔才不會買好嗎  看到造了一座山才會追,,06/07 10:42,negative,null
1209,1909,ARROW,duncan0319,權勢女生不敢反抗吧,,06/07 10:42,neutral,null
1210,1910,PUSH,apilove,一堆股票在盤在前高準備噴,,06/07 10:42,positive,Market
1211,1911,PUSH,s155260,那個動圖不會被捅嗎 怕,,06/07 10:42,negative,null
1212,1912,ARROW,laechan,"三陽主力真的噁心,跟豬籠草一樣噁心",,06/07 10:42,negative,三陽
1213,1913,PUSH,jc761128,大魯閣記得去領一罐寶礦力R,,06/07 10:42,neutral,null
1214,1914,ARROW,blue1204,撥開就換你性騷擾了,,06/07 10:43,negative,null
1215,1915,PUSH,changwl001,豪大,,06/07 10:43,neutral,豪大
1216,1916,PUSH,BLUESKY101,阿彌陀佛 讓我們懷念剛剛那位自信爆棚空軍,,06/07 10:43,negative,null
1217,1917,PUSH,addy7533967,維尼是不是被助理撥開了...,,06/07 10:43,neutral,null
1218,1918,PUSH,yumin88889,又噴了好爽,,06/07 10:43,positive,null
1219,1919,PUSH,lepidoptera,16900快到了,,06/07 10:43,neutral,16900
1220,1920,PUSH,baka1412,https://i.imgur.com/WntROqB.jpg,,06/07 10:43,neutral,null
1221,1921,ARROW,guilty13,1568再等一下 這個還有人再砍 不確定還有多少賣壓,,06/07 10:43,neutral,1568
1222,1922,PUSH,qoo60218,閩蜂完了就是老蘇嗎？趕緊集合！！,,06/07 10:43,negative,null
1223,1923,PUSH,abc0922001,台股怎麼又開始衝了，今天漲個50~100點就夠了吧,,06/07 10:43,neutral,台股
1224,1924,PUSH,fbtm,所以決定性騷的關鍵還是臉啊～,,06/07 10:43,neutral,null
1225,1925,PUSH,iceman321,漲了120點…有嗎？,,06/07 10:44,neutral,null
